EGAP(s),# EGAPs fixed,# Hits on fixed code,Energy (before fix),Energy (after fix),Time (before fix),Time (after fix),# Total method calls,# Diff. method calls
HashMapUsage,1,1,14927.36986499999,42262.0,18408.857705500006,42004.0,293,31
HashMapUsage,1,1,15031.650408500003,42299.0,18443.935810000003,42004.0,293,31
HashMapUsage,1,1,15076.017101500001,42718.0,18503.75527699999,42006.0,293,31
HashMapUsage,1,1,17960.2679695,42764.0,18534.002040500007,42007.0,293,31
HashMapUsage,1,1,18260.350985000005,42768.0,18739.72889950002,42055.0,293,31
HashMapUsage,1,1,18293.916766499995,42805.0,18776.3950205,42057.0,293,31
HashMapUsage,1,1,18343.429121500012,42863.0,18794.6392155,42066.0,293,31
HashMapUsage,1,1,18384.284147000013,42868.0,18855.650552999996,42100.0,293,31
HashMapUsage,1,1,18392.032444499997,42869.0,18892.221275500004,42146.0,293,31
HashMapUsage,1,1,18478.950940500006,42908.0,18899.867979,42161.0,293,31
HashMapUsage,1,1,18512.392742999997,42970.0,18942.6944175,42167.0,293,31
HashMapUsage,1,1,18712.074984999996,43003.0,19492.605352500017,42197.0,293,31
HashMapUsage,1,1,18797.475292500014,43010.0,19496.621221999998,42198.0,293,31
HashMapUsage,1,1,19012.685869499997,43014.0,20364.722731999984,42200.0,293,31
HashMapUsage,1,1,21243.04688200001,43066.0,20505.662885500005,42202.0,293,31
HashMapUsage,1,1,20078.78350350001,49284.0,20086.2673695,49253.0,117,32
HashMapUsage,1,1,20121.539448000003,49384.0,20229.717429999997,49288.0,117,32
HashMapUsage,1,1,20413.6800585,49387.0,20385.3448515,49366.0,117,32
HashMapUsage,1,1,20459.439183999995,49390.0,20401.650599500015,49370.0,117,32
HashMapUsage,1,1,20476.56112550002,49390.0,20576.344104,49377.0,117,32
HashMapUsage,1,1,20512.091744500005,49393.0,20576.4839415,49435.0,117,32
HashMapUsage,1,1,20584.90409500001,49447.0,20642.5919355,49472.0,117,32
HashMapUsage,1,1,20592.72376150001,49475.0,20650.069540499993,49476.0,117,32
HashMapUsage,1,1,20697.656022999992,49475.0,20655.295249000003,49477.0,117,32
HashMapUsage,1,1,20745.599708499984,49481.0,20661.530493000006,49481.0,117,32
HashMapUsage,1,1,20838.555392500002,49482.0,20685.81416449999,49483.0,117,32
HashMapUsage,1,1,20900.86823850002,49485.0,20687.596587999982,49486.0,117,32
HashMapUsage,1,1,20945.26390200001,49489.0,20710.946697,49494.0,117,32
HashMapUsage,1,1,20947.62996899999,49492.0,20739.448444000012,49521.0,117,32
HashMapUsage,1,1,21024.054089000016,49495.0,20880.514621499995,49529.0,117,32
HashMapUsage,1,1,21052.018907499994,49528.0,20923.860768000017,49547.0,117,32
HashMapUsage,1,1,21146.683412500002,49529.0,20945.986802999993,49579.0,117,32
HashMapUsage,1,1,21305.567183999985,49538.0,21041.511986499994,49584.0,117,32
HashMapUsage,1,1,21375.907660999987,49577.0,21086.272790500007,49588.0,117,32
HashMapUsage,1,1,21387.6733905,49582.0,21298.726157499994,49588.0,117,32
HashMapUsage,1,1,21538.26181050001,49584.0,21312.050120999997,49597.0,117,32
HashMapUsage,1,1,21683.959189000005,49626.0,21600.101397500013,49629.0,117,32
HashMapUsage,1,1,21824.01222700001,49634.0,22181.78630250001,49681.0,117,32
HashMapUsage,1,1,22274.924496500007,49690.0,22343.15008600001,49689.0,117,32
HashMapUsage,1,1,22530.488897499985,49717.0,23092.546183000002,49783.0,117,32
HashMapUsage,1,1,23360.938944499998,59810.0,23544.26578999999,59905.0,162,31
HashMapUsage,1,1,23539.900726999997,59904.0,23546.672241000026,59917.0,162,31
HashMapUsage,1,1,23727.38895150001,59906.0,23644.32558199998,59918.0,162,31
HashMapUsage,1,1,23736.085216999974,59908.0,23667.54173649999,59922.0,162,31
HashMapUsage,1,1,23789.094842499988,59913.0,23708.549764999996,59933.0,162,31
HashMapUsage,1,1,23889.46371999999,59919.0,23711.99694150001,59966.0,162,31
HashMapUsage,1,1,23934.69706999997,59954.0,23758.524403000025,59999.0,162,31
HashMapUsage,1,1,24085.74012099999,59972.0,23808.743094000005,60009.0,162,31
HashMapUsage,1,1,24171.0283415,59994.0,23977.80200049999,60010.0,162,31
HashMapUsage,1,1,24192.883333000016,60000.0,24058.020858500004,60020.0,162,31
HashMapUsage,1,1,24270.879429500004,60004.0,24129.95676300001,60020.0,162,31
HashMapUsage,1,1,24299.105915999982,60009.0,24150.298272999997,60023.0,162,31
HashMapUsage,1,1,24321.54776749999,60016.0,24246.78407699999,60026.0,162,31
HashMapUsage,1,1,24381.33670549998,60018.0,24269.920670999985,60034.0,162,31
HashMapUsage,1,1,24387.086213499955,60020.0,24286.528357999996,60073.0,162,31
HashMapUsage,1,1,24447.442747000005,60020.0,24336.146426500007,60111.0,162,31
HashMapUsage,1,1,24466.309614000005,60021.0,24363.819013499982,60117.0,162,31
HashMapUsage,1,1,24496.36637950003,60022.0,24398.082122999993,60122.0,162,31
HashMapUsage,1,1,24564.599765499996,60025.0,24427.14275649998,60125.0,162,31
HashMapUsage,1,1,24579.196101999984,60117.0,24435.268142000004,60127.0,162,31
HashMapUsage,1,1,24615.493536499984,60163.0,24436.779335000007,60181.0,162,31
HashMapUsage,1,1,25014.820210000013,60211.0,24491.5572395,60182.0,162,31
HashMapUsage,1,1,25272.2638395,60225.0,24764.2238555,60214.0,162,31
HashMapUsage,1,1,25275.913469999996,60225.0,24840.87299550001,60272.0,162,31
HashMapUsage,1,1,25495.17979399998,60415.0,25355.735962499988,60331.0,162,31
HashMapUsage,1,1,20907.19391050001,42959.0,20637.375288500007,43317.0,4251,215
HashMapUsage,1,1,20974.273662500003,42972.0,20710.77091500001,43383.0,4251,215
HashMapUsage,1,1,21159.271223000007,42977.0,20835.39427650001,43408.0,4251,215
HashMapUsage,1,1,22256.417645999994,43006.0,20839.159085000003,43409.0,4251,215
HashMapUsage,1,1,24567.664673499992,43019.0,20861.8874955,43410.0,4251,215
HashMapUsage,1,1,24607.3402605,43061.0,20896.41845949999,43462.0,4251,215
HashMapUsage,1,1,24719.84043200001,43078.0,20960.616072500015,43467.0,4251,215
HashMapUsage,1,1,24875.69570800001,43091.0,20968.948653500007,43468.0,4251,215
HashMapUsage,1,1,24983.2417425,43105.0,21021.117144499996,43470.0,4251,215
HashMapUsage,1,1,24990.792250499995,43106.0,21121.052861500026,43499.0,4251,215
HashMapUsage,1,1,25018.0869045,43107.0,21152.471244999997,43504.0,4251,215
HashMapUsage,1,1,25104.831329500004,43163.0,21213.0689145,43506.0,4251,215
HashMapUsage,1,1,25239.404642999983,43185.0,21218.10994950001,43507.0,4251,215
HashMapUsage,1,1,25294.265371000012,43187.0,21267.463564999995,43513.0,4251,215
HashMapUsage,1,1,25420.366965000005,43189.0,21296.089773999993,43520.0,4251,215
HashMapUsage,1,1,25565.940930999994,43217.0,21360.353432500007,43559.0,4251,215
HashMapUsage,1,1,25593.563647000006,43254.0,21373.80765,43563.0,4251,215
HashMapUsage,1,1,25657.546293499996,43263.0,21400.523643500004,43573.0,4251,215
HashMapUsage,1,1,25658.548936999974,43306.0,21419.61088850001,43587.0,4251,215
HashMapUsage,1,1,25714.27936249998,43316.0,21493.3489715,43609.0,4251,215
HashMapUsage,1,1,25902.14255799999,43346.0,21521.545694499993,43658.0,4251,215
HashMapUsage,1,1,26183.887639999994,43365.0,21633.549205000007,43661.0,4251,215
HashMapUsage,1,1,26522.697405499992,43416.0,21748.089785999997,43664.0,4251,215
HashMapUsage,1,1,27067.354298000002,43469.0,21767.693816000003,43686.0,4251,215
HashMapUsage,1,1,27862.86766849999,43716.0,22350.078437,43717.0,4251,215
HashMapUsage,1,1,15544.704218000012,23841.0,15843.211037500008,24142.0,2621,214
HashMapUsage,1,1,19609.166747000003,40262.0,19139.540224000008,40351.0,2621,214
HashMapUsage,1,1,19995.76698549998,40360.0,19456.92977049999,40388.0,2621,214
HashMapUsage,1,1,20031.545790499993,40362.0,19722.96244699999,40407.0,2621,214
HashMapUsage,1,1,20138.668989999995,40364.0,19895.911874499998,40455.0,2621,214
HashMapUsage,1,1,20173.520634000004,40420.0,19961.0335025,40465.0,2621,214
HashMapUsage,1,1,20279.257082499986,40455.0,19987.506964000004,40506.0,2621,214
HashMapUsage,1,1,20453.80235399998,40460.0,20002.445349999995,40526.0,2621,214
HashMapUsage,1,1,20471.21514999999,40480.0,20047.703085000005,40548.0,2621,214
HashMapUsage,1,1,20555.19363449999,40515.0,20244.61620100001,40548.0,2621,214
HashMapUsage,1,1,20563.456504999987,40555.0,20245.1869865,40550.0,2621,214
HashMapUsage,1,1,20589.451332000008,40560.0,20288.34926600002,40554.0,2621,214
HashMapUsage,1,1,20865.144274000002,40564.0,20321.803067500005,40555.0,2621,214
HashMapUsage,1,1,20887.87991849999,40566.0,20374.30268700001,40565.0,2621,214
HashMapUsage,1,1,20911.30728600001,40577.0,20374.860474000012,40567.0,2621,214
HashMapUsage,1,1,20983.76810900001,40602.0,20459.77151999998,40569.0,2621,214
HashMapUsage,1,1,20991.825611499993,40623.0,20698.38311349999,40577.0,2621,214
HashMapUsage,1,1,21071.58774700001,40654.0,20782.120230499982,40652.0,2621,214
HashMapUsage,1,1,21091.283542499998,40659.0,20785.965352,40656.0,2621,214
HashMapUsage,1,1,21099.332848500006,40659.0,20953.700738000003,40685.0,2621,214
HashMapUsage,1,1,21183.424548000003,40668.0,20980.76175299999,40700.0,2621,214
HashMapUsage,1,1,21322.808448999986,40695.0,21007.146158999993,40758.0,2621,214
HashMapUsage,1,1,21454.617309000005,40758.0,21397.477808500007,40764.0,2621,214
HashMapUsage,1,1,21618.612727500004,40761.0,21538.77903550001,40781.0,2621,214
HashMapUsage,1,1,21631.980985499995,40762.0,21588.70909599999,40821.0,2621,214
HashMapUsage,1,1,20024.715604000008,41858.0,20582.627713000005,41867.0,2229,200
HashMapUsage,1,1,20643.83729950002,41863.0,20723.92399250001,41878.0,2229,200
HashMapUsage,1,1,20855.326776500002,41864.0,20744.142784499993,41892.0,2229,200
HashMapUsage,1,1,20860.15831200001,41865.0,20756.583760500005,41941.0,2229,200
HashMapUsage,1,1,20937.918295499996,41871.0,20815.362426000003,41961.0,2229,200
HashMapUsage,1,1,20991.171642499998,41874.0,20873.22974950001,41963.0,2229,200
HashMapUsage,1,1,21070.736354999983,41886.0,21009.567223,41982.0,2229,200
HashMapUsage,1,1,21114.525627499996,41888.0,21018.848120000006,41991.0,2229,200
HashMapUsage,1,1,21170.030899999998,41902.0,21129.8545215,42015.0,2229,200
HashMapUsage,1,1,21173.216016500006,41969.0,21145.241378500003,42017.0,2229,200
HashMapUsage,1,1,21191.047564500004,41969.0,21239.81426449999,42039.0,2229,200
HashMapUsage,1,1,21194.7804445,41970.0,21284.234448000003,42055.0,2229,200
HashMapUsage,1,1,21210.098452999995,42010.0,21290.761971000004,42060.0,2229,200
HashMapUsage,1,1,21284.826125500003,42037.0,21334.991726499997,42065.0,2229,200
HashMapUsage,1,1,21355.8340325,42067.0,21353.474417999994,42068.0,2229,200
HashMapUsage,1,1,21544.725157000015,42080.0,21423.28158100001,42069.0,2229,200
HashMapUsage,1,1,21688.340920500003,42081.0,21441.564828000006,42074.0,2229,200
HashMapUsage,1,1,21715.32291999998,42107.0,21505.416589999997,42074.0,2229,200
HashMapUsage,1,1,21820.26223799999,42117.0,21551.90511700001,42107.0,2229,200
HashMapUsage,1,1,21990.607167000002,42141.0,21682.621188499987,42108.0,2229,200
HashMapUsage,1,1,22111.275909500007,42164.0,21748.64585650001,42120.0,2229,200
HashMapUsage,1,1,22203.770933999993,42165.0,21872.778669499996,42170.0,2229,200
HashMapUsage,1,1,22295.2549785,42169.0,22084.337327499987,42217.0,2229,200
HashMapUsage,1,1,22468.18506049999,42181.0,22493.900703499992,42220.0,2229,200
HashMapUsage,1,1,22692.530851000007,42263.0,22628.77587900001,42245.0,2229,200
HashMapUsage,1,1,15843.185346999999,28279.0,15674.148751,28270.0,1644,167
HashMapUsage,1,1,16100.056133499997,28345.0,16144.9847515,28411.0,1644,167
HashMapUsage,1,1,16104.240555,28413.0,16231.488247499996,28644.0,1644,167
HashMapUsage,1,1,16381.308238499998,28427.0,21836.76414949999,49379.0,1644,167
HashMapUsage,1,1,16483.123757000005,28457.0,21950.129441499987,49387.0,1644,167
HashMapUsage,1,1,16567.556965000003,28557.0,22189.997812499987,49420.0,1644,167
HashMapUsage,1,1,21564.3232865,49157.0,22260.417315000002,49482.0,1644,167
HashMapUsage,1,1,22093.855178499998,49380.0,22493.73074549999,49483.0,1644,167
HashMapUsage,1,1,22118.174610499987,49386.0,22520.17526899999,49484.0,1644,167
HashMapUsage,1,1,22187.93562199999,49394.0,22531.50642949999,49487.0,1644,167
HashMapUsage,1,1,22269.6170595,49397.0,22612.912259000004,49490.0,1644,167
HashMapUsage,1,1,22641.291986500015,49452.0,22613.732545999996,49491.0,1644,167
HashMapUsage,1,1,22716.778063,49486.0,22673.339229499987,49507.0,1644,167
HashMapUsage,1,1,22767.055500000013,49487.0,22698.083384499987,49561.0,1644,167
HashMapUsage,1,1,22806.87767050001,49491.0,22698.81010949999,49572.0,1644,167
HashMapUsage,1,1,22993.456322500002,49494.0,22831.810295500003,49579.0,1644,167
HashMapUsage,1,1,23003.931671999995,49499.0,22840.0744405,49592.0,1644,167
HashMapUsage,1,1,23137.514727500027,49504.0,22894.442585499983,49595.0,1644,167
HashMapUsage,1,1,23332.93306800001,49553.0,23001.24213350001,49602.0,1644,167
HashMapUsage,1,1,23442.990529000017,49587.0,23059.13666549998,49614.0,1644,167
HashMapUsage,1,1,23677.01498249999,49595.0,23119.499676000007,49634.0,1644,167
HashMapUsage,1,1,23738.107810999983,49691.0,23264.3294275,49642.0,1644,167
HashMapUsage,1,1,23778.586062499973,49694.0,23427.707027499993,49681.0,1644,167
HashMapUsage,1,1,23814.946084000017,49791.0,23978.58625699999,49692.0,1644,167
HashMapUsage,1,1,23863.122832499983,49798.0,24368.004996499996,49693.0,1644,167
HashMapUsage,1,1,23031.33814149999,59897.0,28668.88086099998,59917.0,2909,219
HashMapUsage,1,1,23575.500203999985,59927.0,29125.317366499985,59929.0,2909,219
HashMapUsage,1,1,23672.58025350001,59929.0,29230.067858000013,60002.0,2909,219
HashMapUsage,1,1,23861.9685405,59936.0,29250.8261115,60011.0,2909,219
HashMapUsage,1,1,24127.70652749997,59967.0,29256.96792899997,60016.0,2909,219
HashMapUsage,1,1,28232.335148999984,59974.0,29316.10603499998,60019.0,2909,219
HashMapUsage,1,1,28268.899010999972,60000.0,29455.459139499988,60029.0,2909,219
HashMapUsage,1,1,28658.584355499996,60008.0,29456.259317499982,60035.0,2909,219
HashMapUsage,1,1,28830.36229699999,60013.0,29481.140888999962,60043.0,2909,219
HashMapUsage,1,1,28891.315043999995,60016.0,29536.673727999994,60070.0,2909,219
HashMapUsage,1,1,28964.929664999967,60022.0,29560.011532999994,60115.0,2909,219
HashMapUsage,1,1,28976.437932999983,60040.0,29581.613276000015,60120.0,2909,219
HashMapUsage,1,1,29151.09169449995,60127.0,29620.230490499987,60130.0,2909,219
HashMapUsage,1,1,29258.687741000005,60142.0,29664.069265499977,60132.0,2909,219
HashMapUsage,1,1,29285.416963999964,60144.0,29688.877128999997,60170.0,2909,219
HashMapUsage,1,1,29371.59036899998,60188.0,29757.595254999997,60186.0,2909,219
HashMapUsage,1,1,29525.88636650002,60215.0,29774.46239249997,60191.0,2909,219
HashMapUsage,1,1,29560.814673999987,60230.0,29791.531917,60219.0,2909,219
HashMapUsage,1,1,29609.13605950002,60284.0,29899.927992999976,60234.0,2909,219
HashMapUsage,1,1,29749.97572649999,60795.0,29957.389582499964,60289.0,2909,219
HashMapUsage,1,1,29928.27411150002,60856.0,30146.844577499967,60294.0,2909,219
HashMapUsage,1,1,30000.983830999994,60888.0,30200.0761975,60319.0,2909,219
HashMapUsage,1,1,30005.713543999955,60922.0,30366.665299499993,60322.0,2909,219
HashMapUsage,1,1,30094.985701999965,60989.0,30562.30748499996,60414.0,2909,219
HashMapUsage,1,1,30109.362643500008,61259.0,31473.495640999994,60480.0,2909,219
HashMapUsage,4,0,24430.297509000015,43079.0,25127.400219,43110.0,531,149
HashMapUsage,4,0,24889.408722999986,43106.0,25135.799334999996,43160.0,531,149
HashMapUsage,4,0,24979.530518000014,43126.0,25266.757144999992,43160.0,531,149
HashMapUsage,4,0,25047.43063049999,43161.0,25322.58608899998,43172.0,531,149
HashMapUsage,4,0,25269.27465149999,43162.0,25399.52374150001,43173.0,531,149
HashMapUsage,4,0,25460.150439000005,43164.0,25613.46456050001,43180.0,531,149
HashMapUsage,4,0,25505.476025000004,43203.0,25622.089891000003,43181.0,531,149
HashMapUsage,4,0,25512.03115800001,43262.0,25742.901860500013,43263.0,531,149
HashMapUsage,4,0,25570.115829499995,43265.0,25859.726205999996,43269.0,531,149
HashMapUsage,4,0,25708.5942275,43266.0,26036.223068000018,43273.0,531,149
HashMapUsage,4,0,25734.56085100002,43284.0,26062.480699,43305.0,531,149
HashMapUsage,4,0,25781.41438599999,43301.0,26200.1875975,43307.0,531,149
HashMapUsage,4,0,25850.580862,43309.0,26206.806061500007,43318.0,531,149
HashMapUsage,4,0,25876.361422999995,43316.0,26231.878061000018,43361.0,531,149
HashMapUsage,4,0,25933.40847949999,43341.0,26296.469476000002,43361.0,531,149
HashMapUsage,4,0,25946.5056055,43361.0,26440.276733,43365.0,531,149
HashMapUsage,4,0,26005.937586,43361.0,26459.8327,43374.0,531,149
HashMapUsage,4,0,26111.934456,43367.0,26591.87830950001,43462.0,531,149
HashMapUsage,4,0,26120.74953600001,43376.0,26664.24375349999,43474.0,531,149
HashMapUsage,4,0,26349.341427999974,43379.0,26732.061808499988,43478.0,531,149
HashMapUsage,4,0,26411.19093049999,43408.0,26918.22534050002,43526.0,531,149
HashMapUsage,4,0,26552.84714500001,43409.0,27047.167319499997,43552.0,531,149
HashMapUsage,4,0,26724.57410249998,43413.0,27305.96422350002,43565.0,531,149
HashMapUsage,4,0,26910.7487805,43467.0,28607.36408199999,43568.0,531,149
HashMapUsage,4,0,27496.093129,43470.0,28645.314397000006,43582.0,531,149
HashMapUsage,4,0,26852.475331499965,40106.0,26682.013850499992,40268.0,769,149
HashMapUsage,4,0,27121.397612500008,40169.0,27403.43613450002,40268.0,769,149
HashMapUsage,4,0,27176.078915499987,40219.0,27525.502701500005,40269.0,769,149
HashMapUsage,4,0,27204.793992999996,40264.0,27905.139898499987,40276.0,769,149
HashMapUsage,4,0,27240.785075999975,40270.0,27973.81615500001,40280.0,769,149
HashMapUsage,4,0,27349.343663500014,40272.0,28053.426385000002,40281.0,769,149
HashMapUsage,4,0,27583.882009499997,40282.0,28412.23410650001,40284.0,769,149
HashMapUsage,4,0,27669.255722,40365.0,28475.455437499997,40303.0,769,149
HashMapUsage,4,0,27693.003377499987,40368.0,28519.232196999983,40365.0,769,149
HashMapUsage,4,0,27743.679713499998,40371.0,28523.67978550001,40370.0,769,149
HashMapUsage,4,0,27798.741531999985,40384.0,28552.42440399999,40372.0,769,149
HashMapUsage,4,0,27801.53603949999,40461.0,28745.5517615,40373.0,769,149
HashMapUsage,4,0,28005.180657999976,40462.0,28757.460431999996,40376.0,769,149
HashMapUsage,4,0,28172.997531,40465.0,28791.235828500015,40398.0,769,149
HashMapUsage,4,0,28187.08426350001,40467.0,28842.575245999982,40415.0,769,149
HashMapUsage,4,0,28362.646000499994,40469.0,28904.660915499993,40430.0,769,149
HashMapUsage,4,0,28366.941145500037,40476.0,28930.604902499996,40458.0,769,149
HashMapUsage,4,0,28534.928396999996,40481.0,28968.11530949999,40477.0,769,149
HashMapUsage,4,0,28550.87314450002,40485.0,29089.494307499997,40509.0,769,149
HashMapUsage,4,0,28683.90630550001,40504.0,29098.066906499986,40564.0,769,149
HashMapUsage,4,0,28841.205013000006,40506.0,29206.590233499992,40566.0,769,149
HashMapUsage,4,0,28889.863420999987,40535.0,29862.252490500014,40581.0,769,149
HashMapUsage,4,0,29072.580292499988,40578.0,30225.082010499984,40607.0,769,149
HashMapUsage,4,0,29173.153052499987,40580.0,30599.955898499986,40617.0,769,149
HashMapUsage,4,0,30318.768836999992,40618.0,30615.9068435,40762.0,769,149
HashMapUsage,4,0,25260.118518000018,41486.0,24606.990049999982,41365.0,546,149
HashMapUsage,4,0,25389.685867999982,41565.0,25091.171467999993,41663.0,546,149
HashMapUsage,4,0,25499.819345500004,41754.0,25350.026973500037,41669.0,546,149
HashMapUsage,4,0,25633.631710000005,41759.0,25408.597230499985,41687.0,546,149
HashMapUsage,4,0,25653.792468999978,41764.0,25502.784308,41727.0,546,149
HashMapUsage,4,0,25666.772907500006,41773.0,25687.1799065,41750.0,546,149
HashMapUsage,4,0,25705.950647999995,41784.0,25734.997342500006,41760.0,546,149
HashMapUsage,4,0,25752.76300250001,41809.0,25742.886008000016,41769.0,546,149
HashMapUsage,4,0,25779.022394000003,41858.0,25851.00075499998,41775.0,546,149
HashMapUsage,4,0,25783.312313999995,41873.0,25907.776863999996,41814.0,546,149
HashMapUsage,4,0,25784.522641500003,41880.0,25935.95994549998,41842.0,546,149
HashMapUsage,4,0,25995.711412500004,41880.0,26112.533212,41861.0,546,149
HashMapUsage,4,0,26026.470925499987,41884.0,26146.6778195,41864.0,546,149
HashMapUsage,4,0,26097.903717499994,41891.0,26319.227822999976,41864.0,546,149
HashMapUsage,4,0,26182.27439199999,41911.0,26500.237757999992,41865.0,546,149
HashMapUsage,4,0,26202.38664149999,41919.0,26642.905134000004,41871.0,546,149
HashMapUsage,4,0,26228.356994999995,41950.0,26691.652874000003,41871.0,546,149
HashMapUsage,4,0,26567.0896875,41951.0,26697.779345500006,41879.0,546,149
HashMapUsage,4,0,26600.649520000006,41964.0,26698.779507000007,41901.0,546,149
HashMapUsage,4,0,26631.117343500002,41968.0,26953.957600999995,41908.0,546,149
HashMapUsage,4,0,26653.20323350001,41976.0,27013.261766999996,41915.0,546,149
HashMapUsage,4,0,26680.06031549999,41983.0,27462.35355899999,41920.0,546,149
HashMapUsage,4,0,26969.842690499998,42001.0,27594.99509850001,41968.0,546,149
HashMapUsage,4,0,27500.851663999998,42018.0,27988.68874599998,41978.0,546,149
HashMapUsage,4,0,27521.559845000025,42072.0,28691.27082399999,42026.0,546,149
HashMapUsage,4,0,27865.0464675,49081.0,27812.095098499987,49108.0,657,149
HashMapUsage,4,0,27986.175894499993,49098.0,27821.972066,49180.0,657,149
HashMapUsage,4,0,28102.752335999987,49149.0,27859.951605499977,49194.0,657,149
HashMapUsage,4,0,28166.69205100002,49150.0,27864.00123149999,49196.0,657,149
HashMapUsage,4,0,28218.624630000013,49186.0,28185.67115700001,49239.0,657,149
HashMapUsage,4,0,28370.968443500016,49189.0,28278.6241015,49280.0,657,149
HashMapUsage,4,0,28386.583049999976,49205.0,28309.219048499992,49284.0,657,149
HashMapUsage,4,0,28443.119999999995,49208.0,28345.640522499994,49289.0,657,149
HashMapUsage,4,0,28527.961359999987,49233.0,28798.57071950001,49294.0,657,149
HashMapUsage,4,0,28528.564533499975,49284.0,28923.822483500004,49330.0,657,149
HashMapUsage,4,0,28530.737282499977,49286.0,28998.554465999972,49340.0,657,149
HashMapUsage,4,0,28609.097250499985,49288.0,29088.76399899999,49349.0,657,149
HashMapUsage,4,0,28664.040844500018,49292.0,29187.534716499988,49373.0,657,149
HashMapUsage,4,0,28809.388738500005,49307.0,29257.523111000002,49375.0,657,149
HashMapUsage,4,0,28941.41602749998,49312.0,29332.380089000028,49385.0,657,149
HashMapUsage,4,0,29025.623350000005,49388.0,29440.161816,49389.0,657,149
HashMapUsage,4,0,29353.815572499996,49392.0,29515.745189000023,49390.0,657,149
HashMapUsage,4,0,29375.389156999998,49394.0,29523.394196499965,49405.0,657,149
HashMapUsage,4,0,29381.81174750001,49395.0,29531.46690999999,49439.0,657,149
HashMapUsage,4,0,29456.963460999996,49402.0,29562.21752499998,49443.0,657,149
HashMapUsage,4,0,29475.70327499998,49444.0,29718.652266000005,49488.0,657,149
HashMapUsage,4,0,29546.204001499984,49476.0,29924.13866149999,49489.0,657,149
HashMapUsage,4,0,29564.22430099997,49484.0,30257.350718999987,49524.0,657,149
HashMapUsage,4,0,29580.206529000014,49549.0,30579.913691000005,49625.0,657,149
HashMapUsage,4,0,30043.57157250002,49558.0,30732.79355000001,49630.0,657,149
HashMapUsage,4,0,34964.44893199996,59537.0,34845.31025250001,59593.0,629,150
HashMapUsage,4,0,35122.29840850001,59639.0,35074.092908499995,59628.0,629,150
HashMapUsage,4,0,35393.75354450003,59683.0,35599.29736600003,59634.0,629,150
HashMapUsage,4,0,35567.97848950001,59689.0,35632.719813,59686.0,629,150
HashMapUsage,4,0,35581.051719999974,59692.0,35776.734657,59703.0,629,150
HashMapUsage,4,0,35623.36138799996,59693.0,35893.416789999974,59709.0,629,150
HashMapUsage,4,0,35850.596554999975,59693.0,35958.848777499974,59727.0,629,150
HashMapUsage,4,0,35929.867003499996,59708.0,35965.38629499998,59729.0,629,150
HashMapUsage,4,0,36083.48087749999,59728.0,35973.543455499996,59732.0,629,150
HashMapUsage,4,0,36088.966445,59732.0,36044.98918550001,59739.0,629,150
HashMapUsage,4,0,36404.54359750001,59734.0,36156.953228499995,59782.0,629,150
HashMapUsage,4,0,36435.67477350001,59740.0,36342.67255399998,59784.0,629,150
HashMapUsage,4,0,36614.82229500001,59742.0,36651.61122199996,59795.0,629,150
HashMapUsage,4,0,36738.23887599999,59777.0,36703.192099000065,59796.0,629,150
HashMapUsage,4,0,36754.67054399998,59791.0,36771.44618650002,59799.0,629,150
HashMapUsage,4,0,36827.416356500005,59828.0,36860.187107999984,59819.0,629,150
HashMapUsage,4,0,36884.83910099994,59830.0,36877.0414385,59826.0,629,150
HashMapUsage,4,0,36954.06745700002,59840.0,36905.9837335,59836.0,629,150
HashMapUsage,4,0,37133.77101900001,59849.0,36940.88613499999,59839.0,629,150
HashMapUsage,4,0,37161.58845699996,59849.0,36953.2901235,59846.0,629,150
HashMapUsage,4,0,37216.258007,59927.0,36984.53788750002,59880.0,629,150
HashMapUsage,4,0,37269.52957999999,59927.0,37183.00377300002,59888.0,629,150
HashMapUsage,4,0,37292.737522999996,59943.0,37568.103810500004,59932.0,629,150
HashMapUsage,4,0,37632.31064499999,59999.0,37655.5161995,59980.0,629,150
HashMapUsage,4,0,38136.27543799999,60057.0,37964.6283445,59998.0,629,150
HashMapUsage,1,0,23255.721430499994,43059.0,22414.484422,42999.0,47,37
HashMapUsage,1,0,23262.865533499982,43065.0,22872.171060499993,43077.0,47,37
HashMapUsage,1,0,23392.04388949999,43100.0,22903.417319499993,43078.0,47,37
HashMapUsage,1,0,23420.586672999998,43155.0,22958.387267500002,43118.0,47,37
HashMapUsage,1,0,23477.5271675,43159.0,23023.421330000005,43128.0,47,37
HashMapUsage,1,0,23532.271599000007,43163.0,23193.22945499999,43166.0,47,37
HashMapUsage,1,0,23545.84017749999,43176.0,23277.897302499998,43208.0,47,37
HashMapUsage,1,0,23606.202133000003,43180.0,23447.02909199998,43209.0,47,37
HashMapUsage,1,0,23783.36449349998,43182.0,23528.008647500017,43254.0,47,37
HashMapUsage,1,0,23865.051353000024,43184.0,23585.727775500003,43265.0,47,37
HashMapUsage,1,0,23971.0828945,43207.0,23659.868374499983,43266.0,47,37
HashMapUsage,1,0,23979.679619000013,43209.0,23743.208718499987,43266.0,47,37
HashMapUsage,1,0,23985.328064499994,43260.0,23855.02856200001,43268.0,47,37
HashMapUsage,1,0,24110.90259399998,43261.0,23874.227846999995,43279.0,47,37
HashMapUsage,1,0,24136.244132999993,43262.0,23894.913916500005,43280.0,47,37
HashMapUsage,1,0,24230.937479000015,43277.0,24055.732085,43315.0,47,37
