EGAP(s),# EGAPs 'ObsoleteLayoutParam' fixed,# Hits on 'ObsoleteLayoutParam' fixed code,Energy (before fix),Energy (after fix),Time (before fix),Time (after fix),# Total method calls,# Diff. method calls
ObsoleteLayoutParam,117,117,6874.8935594999975,9940.0,7177.252544000001,10005.0,3,3
ObsoleteLayoutParam,117,117,8451.0316405,10043.0,9085.7552695,10045.0,3,3
ObsoleteLayoutParam,117,117,6610.3466835,10537.0,6610.752241,10547.0,7,3
ObsoleteLayoutParam,117,117,6626.9695324999975,10631.0,6668.4085939999995,10618.0,7,3
ObsoleteLayoutParam,117,117,6634.771994499999,10640.0,6679.377537999999,10638.0,7,3
ObsoleteLayoutParam,117,117,6670.719134000002,10642.0,6687.923427500001,10640.0,7,3
ObsoleteLayoutParam,117,117,6734.914469499999,10735.0,6710.6036619999995,10641.0,7,3
ObsoleteLayoutParam,117,117,6765.127018500003,10738.0,6776.364352500002,10646.0,7,3
ObsoleteLayoutParam,117,117,6770.050636499999,10739.0,6782.963300000001,10698.0,7,3
ObsoleteLayoutParam,117,117,6805.0745495,10742.0,6785.725012499999,10742.0,7,3
ObsoleteLayoutParam,117,117,6812.034879000002,10755.0,6789.538483,10743.0,7,3
ObsoleteLayoutParam,117,117,6835.255495,10795.0,6794.032219,10744.0,7,3
ObsoleteLayoutParam,117,117,6856.909866499999,10814.0,6805.595241999999,10744.0,7,3
ObsoleteLayoutParam,117,117,6857.649888500001,10842.0,6814.412235000001,10745.0,7,3
ObsoleteLayoutParam,117,117,6865.1289385,10842.0,6837.073036000005,10749.0,7,3
ObsoleteLayoutParam,117,117,6914.8680259999965,10846.0,6858.3362000000025,10786.0,7,3
ObsoleteLayoutParam,117,117,6915.4050775,10846.0,6890.1124009999985,10788.0,7,3
ObsoleteLayoutParam,117,117,6917.177006500003,10846.0,6897.685374499999,10828.0,7,3
ObsoleteLayoutParam,117,117,6919.5669105000015,10852.0,6905.278800500001,10833.0,7,3
ObsoleteLayoutParam,117,117,6947.968785999999,10942.0,6913.739879,10843.0,7,3
ObsoleteLayoutParam,117,117,6993.4353095,10944.0,6927.763542500001,10843.0,7,3
ObsoleteLayoutParam,117,117,6997.7653015000005,10945.0,6938.863271000002,10843.0,7,3
ObsoleteLayoutParam,117,117,7002.568652500001,10945.0,6955.381968499997,10845.0,7,3
ObsoleteLayoutParam,117,117,7027.149468999998,10960.0,6981.552291,10850.0,7,3
ObsoleteLayoutParam,117,117,7096.2662995,11043.0,7200.819214999997,10893.0,7,3
ObsoleteLayoutParam,117,117,7096.6444015,11051.0,7482.662049499999,10894.0,7,3
ObsoleteLayoutParam,117,117,7118.441647500002,11096.0,7506.681420499996,10950.0,7,3
ObsoleteLayoutParam,117,117,6581.716274999999,8991.0,6586.872662999999,9087.0,5,3
ObsoleteLayoutParam,117,117,6594.223687000001,9044.0,6589.969932999999,9137.0,5,3
ObsoleteLayoutParam,117,117,6640.876976500001,9050.0,6691.023802,9144.0,5,3
ObsoleteLayoutParam,117,117,6650.181014,9131.0,6692.873029000001,9169.0,5,3
ObsoleteLayoutParam,117,117,6677.485585500002,9139.0,6719.203053499998,9180.0,5,3
ObsoleteLayoutParam,117,117,6679.823593500002,9199.0,6720.6654145,9186.0,5,3
ObsoleteLayoutParam,117,117,6699.430240500001,9220.0,6749.317969499997,9236.0,5,3
ObsoleteLayoutParam,117,117,6707.365151500002,9230.0,6757.4261595,9237.0,5,3
ObsoleteLayoutParam,117,117,6708.906550000001,9239.0,6776.4832595,9237.0,5,3
ObsoleteLayoutParam,117,117,6711.5416605,9241.0,6798.1118510000015,9245.0,5,3
ObsoleteLayoutParam,117,117,6717.869774000001,9248.0,6798.447140999999,9247.0,5,3
ObsoleteLayoutParam,117,117,6727.3125755,9252.0,6805.928167000001,9252.0,5,3
ObsoleteLayoutParam,117,117,6740.68102,9281.0,6807.122458,9275.0,5,3
ObsoleteLayoutParam,117,117,6767.368069500001,9283.0,6815.820750999999,9325.0,5,3
ObsoleteLayoutParam,117,117,6775.9823314999985,9285.0,6816.312345499999,9336.0,5,3
ObsoleteLayoutParam,117,117,6802.315259,9293.0,6821.640619,9346.0,5,3
ObsoleteLayoutParam,117,117,6806.353652000001,9323.0,6824.460438000003,9371.0,5,3
ObsoleteLayoutParam,117,117,6823.257570500002,9336.0,6827.974060499998,9431.0,5,3
ObsoleteLayoutParam,117,117,6842.2804035,9337.0,6860.116622999997,9433.0,5,3
ObsoleteLayoutParam,117,117,6865.191502,9342.0,6937.566645999997,9436.0,5,3
ObsoleteLayoutParam,117,117,6926.871747000001,9344.0,6957.231684,9438.0,5,3
ObsoleteLayoutParam,117,117,6971.792488999999,9370.0,6963.379029500003,9438.0,5,3
ObsoleteLayoutParam,117,117,6991.434943999999,9411.0,7004.479783999999,9440.0,5,3
ObsoleteLayoutParam,117,117,6991.633425500002,9415.0,7011.039966000003,9485.0,5,3
ObsoleteLayoutParam,117,117,7005.3291015,9491.0,7033.413713499998,9491.0,5,3
ObsoleteLayoutParam,117,117,7972.035658999999,10698.0,8014.715569000004,10655.0,3,3
ObsoleteLayoutParam,117,117,8028.627184499999,10703.0,8083.196964000001,10752.0,3,3
ObsoleteLayoutParam,117,117,8178.268272999997,10737.0,8106.182158000005,10829.0,3,3
ObsoleteLayoutParam,117,117,8179.336465000002,10742.0,8220.810863500003,10831.0,3,3
ObsoleteLayoutParam,117,117,8205.1611675,10843.0,8222.698628000004,10840.0,3,3
ObsoleteLayoutParam,117,117,8209.02922,10846.0,8234.406470000002,10848.0,3,3
ObsoleteLayoutParam,117,117,8241.446853500001,10847.0,8284.153955999998,10848.0,3,3
ObsoleteLayoutParam,117,117,8250.50884,10848.0,8304.4916635,10850.0,3,3
ObsoleteLayoutParam,117,117,8288.022422499997,10848.0,8312.803412000001,10897.0,3,3
ObsoleteLayoutParam,117,117,8300.7372425,10849.0,8313.276126999997,10897.0,3,3
ObsoleteLayoutParam,117,117,8323.584827500003,10856.0,8332.935500000001,10941.0,3,3
ObsoleteLayoutParam,117,117,8388.2794175,10889.0,8341.782983999998,10946.0,3,3
ObsoleteLayoutParam,117,117,8397.583167,10938.0,8377.096304000002,10947.0,3,3
ObsoleteLayoutParam,117,117,8413.580229500005,10950.0,8388.704666499998,11004.0,3,3
ObsoleteLayoutParam,117,117,8415.1412265,10950.0,8419.560701,11011.0,3,3
ObsoleteLayoutParam,117,117,8422.963087500004,10950.0,8443.450907999999,11044.0,3,3
ObsoleteLayoutParam,117,117,8432.967485499998,10954.0,8463.342521999999,11047.0,3,3
ObsoleteLayoutParam,117,117,8451.904059500002,10996.0,8477.395025,11053.0,3,3
ObsoleteLayoutParam,117,117,8474.705772,11047.0,8538.143639500004,11104.0,3,3
ObsoleteLayoutParam,117,117,8475.302264499998,11048.0,8566.433911499997,11129.0,3,3
ObsoleteLayoutParam,117,117,8591.486081,11049.0,8568.4253895,11193.0,3,3
ObsoleteLayoutParam,117,117,8620.398963500003,11060.0,8569.420186999998,11198.0,3,3
ObsoleteLayoutParam,117,117,8662.475951999997,11152.0,8623.099351000003,11242.0,3,3
ObsoleteLayoutParam,117,117,8672.49419,11236.0,8857.286458499999,11254.0,3,3
ObsoleteLayoutParam,117,117,8721.266135499998,11298.0,9113.498482999998,11262.0,3,3
ObsoleteLayoutParam,15,15,6711.035944499999,8481.0,6735.3034145,9187.0,64,26
ObsoleteLayoutParam,15,15,6734.479530500002,8482.0,6735.7508769999995,9190.0,64,26
ObsoleteLayoutParam,15,15,6766.1873575,8530.0,6745.352908999999,9196.0,64,26
ObsoleteLayoutParam,15,15,6772.9781505,9035.0,6764.034719499998,9213.0,64,26
ObsoleteLayoutParam,15,15,6794.61929,9044.0,6765.958052500001,9237.0,64,26
ObsoleteLayoutParam,15,15,6804.888633499999,9045.0,6809.749752,9238.0,64,26
ObsoleteLayoutParam,15,15,6826.3920020000005,9085.0,6810.606645499999,9238.0,64,26
ObsoleteLayoutParam,15,15,6845.138792500001,9136.0,6825.824188500001,9241.0,64,26
ObsoleteLayoutParam,15,15,6856.238562999999,9136.0,6849.874017499999,9287.0,64,26
ObsoleteLayoutParam,15,15,6862.452757500001,9140.0,6850.3852695,9287.0,64,26
ObsoleteLayoutParam,15,15,6891.6745034999985,9189.0,6863.781139500001,9287.0,64,26
ObsoleteLayoutParam,15,15,6903.705452000001,9191.0,6877.732794000001,9290.0,64,26
ObsoleteLayoutParam,15,15,6905.608625000001,9231.0,6878.2491805,9291.0,64,26
ObsoleteLayoutParam,15,15,6930.647563,9238.0,6887.690412499999,9322.0,64,26
ObsoleteLayoutParam,15,15,6946.57707,9241.0,6911.005179000003,9325.0,64,26
ObsoleteLayoutParam,15,15,6975.424247500003,9242.0,6915.537907000001,9338.0,64,26
ObsoleteLayoutParam,15,15,6995.1250599999985,9247.0,6955.161382,9378.0,64,26
ObsoleteLayoutParam,15,15,7013.030196500001,9288.0,6977.0538055000015,9391.0,64,26
ObsoleteLayoutParam,15,15,7054.775408500002,9294.0,6982.192908500003,9400.0,64,26
ObsoleteLayoutParam,15,15,7095.716709,9338.0,6993.693708500001,9409.0,64,26
ObsoleteLayoutParam,15,15,7139.4885915,9338.0,6999.069181999999,9433.0,64,26
ObsoleteLayoutParam,15,15,7481.366028500001,9339.0,7021.857586999998,9436.0,64,26
ObsoleteLayoutParam,15,15,8907.603948999998,9437.0,7027.463298999999,9437.0,64,26
ObsoleteLayoutParam,15,15,8978.716004999997,9446.0,7076.004257499999,9437.0,64,26
ObsoleteLayoutParam,15,15,9443.621677,9553.0,7102.912764000001,9440.0,64,26
ObsoleteLayoutParam,15,15,6305.119064,9435.0,6287.975209500003,9589.0,64,26
ObsoleteLayoutParam,15,15,6325.894839,9542.0,6300.287131000001,9637.0,64,26
ObsoleteLayoutParam,15,15,6358.922472499999,9577.0,6363.300398000001,9639.0,64,26
ObsoleteLayoutParam,15,15,6430.107416,9639.0,6392.171175,9640.0,64,26
ObsoleteLayoutParam,15,15,6460.123052500002,9646.0,6428.003938500002,9646.0,64,26
ObsoleteLayoutParam,15,15,6486.951736000001,9687.0,6428.687479999999,9685.0,64,26
ObsoleteLayoutParam,15,15,6506.730018,9688.0,6436.662575,9689.0,64,26
ObsoleteLayoutParam,15,15,6524.637448499997,9707.0,6462.043900999999,9706.0,64,26
ObsoleteLayoutParam,15,15,6536.734865500001,9722.0,6518.9947965,9734.0,64,26
ObsoleteLayoutParam,15,15,6541.982159000001,9735.0,6531.802015499999,9737.0,64,26
ObsoleteLayoutParam,15,15,6548.119690000003,9736.0,6540.055773500003,9739.0,64,26
ObsoleteLayoutParam,15,15,6555.737554499999,9739.0,6552.713773499997,9740.0,64,26
ObsoleteLayoutParam,15,15,6580.284194500003,9739.0,6565.216372,9744.0,64,26
ObsoleteLayoutParam,15,15,6597.791355000002,9745.0,6565.647577499999,9746.0,64,26
ObsoleteLayoutParam,15,15,6638.089053500002,9745.0,6591.044381500002,9821.0,64,26
ObsoleteLayoutParam,15,15,6672.596706999999,9749.0,6635.3718955,9837.0,64,26
ObsoleteLayoutParam,15,15,6678.597765500001,9750.0,6660.671181500002,9838.0,64,26
ObsoleteLayoutParam,15,15,6734.378867500001,9753.0,6662.911643999999,9838.0,64,26
ObsoleteLayoutParam,15,15,6793.986242499999,9820.0,6714.722156000002,9840.0,64,26
ObsoleteLayoutParam,15,15,6828.474243000001,9837.0,6716.097776499998,9842.0,64,26
ObsoleteLayoutParam,15,15,6843.596143499998,9839.0,6754.422014999999,9847.0,64,26
ObsoleteLayoutParam,15,15,6859.741613999999,9847.0,6969.008365499998,9890.0,64,26
ObsoleteLayoutParam,15,15,6946.0179085,9932.0,7050.815248500001,9933.0,64,26
ObsoleteLayoutParam,15,15,7018.514118499998,9988.0,7087.0740824999975,9936.0,64,26
ObsoleteLayoutParam,15,15,7051.836762000001,10090.0,8987.626664000003,10042.0,64,26
ObsoleteLayoutParam,15,15,6708.316028999998,10590.0,6777.195479500001,10545.0,64,26
ObsoleteLayoutParam,15,15,6723.834974999999,10643.0,6858.232601000001,10593.0,64,26
ObsoleteLayoutParam,15,15,6740.027590500003,10646.0,6875.0169395,10639.0,64,26
ObsoleteLayoutParam,15,15,6779.909143499999,10694.0,6885.867245000004,10640.0,64,26
ObsoleteLayoutParam,15,15,6783.281589000002,10741.0,6893.647595999998,10641.0,64,26
ObsoleteLayoutParam,15,15,6784.299509500001,10741.0,6908.928896999999,10642.0,64,26
ObsoleteLayoutParam,15,15,6789.849209000001,10742.0,6917.4908184999995,10642.0,64,26
ObsoleteLayoutParam,15,15,6818.300020500003,10743.0,6924.0931839999985,10719.0,64,26
ObsoleteLayoutParam,15,15,6876.3906275,10743.0,6946.234636,10738.0,64,26
ObsoleteLayoutParam,15,15,6899.562845500003,10743.0,6951.998133000001,10746.0,64,26
ObsoleteLayoutParam,15,15,6904.440677000001,10745.0,6953.643121500001,10747.0,64,26
ObsoleteLayoutParam,15,15,6925.661847499999,10747.0,6962.421153499999,10749.0,64,26
ObsoleteLayoutParam,15,15,6927.6471790000005,10747.0,6982.339886999997,10751.0,64,26
ObsoleteLayoutParam,15,15,6956.2655665,10748.0,6999.478371000001,10794.0,64,26
ObsoleteLayoutParam,15,15,6994.368173000001,10749.0,7009.736330499999,10829.0,64,26
ObsoleteLayoutParam,15,15,6994.511726000001,10752.0,7014.245358500003,10836.0,64,26
ObsoleteLayoutParam,15,15,7029.307292000001,10794.0,7068.145617000004,10838.0,64,26
ObsoleteLayoutParam,15,15,7042.626589500001,10794.0,7070.693859,10840.0,64,26
ObsoleteLayoutParam,15,15,7082.578800000002,10795.0,7092.389884499999,10842.0,64,26
ObsoleteLayoutParam,15,15,7088.754676500004,10796.0,7098.121943499999,10843.0,64,26
ObsoleteLayoutParam,15,15,7115.249683999998,10802.0,7112.2662005,10846.0,64,26
ObsoleteLayoutParam,15,15,7120.1937489999955,10841.0,7168.5560964999995,10846.0,64,26
ObsoleteLayoutParam,15,15,7128.466241,10841.0,7217.0901875,10855.0,64,26
ObsoleteLayoutParam,15,15,7205.139248999999,10842.0,7236.590025999999,10905.0,64,26
ObsoleteLayoutParam,15,15,7312.1119940000035,10844.0,7383.575354999997,10946.0,64,26
ObsoleteLayoutParam,15,15,6301.491491999998,9018.0,6156.2501294999975,9038.0,64,26
ObsoleteLayoutParam,15,15,6382.6970515,9055.0,6377.373580000001,9118.0,64,26
ObsoleteLayoutParam,15,15,6403.943376500002,9074.0,6382.153509000002,9137.0,64,26
ObsoleteLayoutParam,15,15,6437.863443000002,9084.0,6412.302365499999,9137.0,64,26
ObsoleteLayoutParam,15,15,6440.205148,9091.0,6455.134480500002,9138.0,64,26
ObsoleteLayoutParam,15,15,6465.3758355,9092.0,6476.464100999998,9139.0,64,26
ObsoleteLayoutParam,15,15,6513.559838499999,9134.0,6519.880590500003,9143.0,64,26
ObsoleteLayoutParam,15,15,6531.388490999999,9135.0,6526.143786999998,9144.0,64,26
ObsoleteLayoutParam,15,15,6534.732888999999,9138.0,6543.750102999999,9185.0,64,26
ObsoleteLayoutParam,15,15,6546.450018999999,9139.0,6556.412255000004,9213.0,64,26
ObsoleteLayoutParam,15,15,6546.510472000004,9232.0,6558.338531000001,9224.0,64,26
ObsoleteLayoutParam,15,15,6552.759221499997,9233.0,6576.004992499998,9224.0,64,26
ObsoleteLayoutParam,15,15,6555.3306035000005,9236.0,6601.279197000001,9231.0,64,26
ObsoleteLayoutParam,15,15,6601.817684999996,9241.0,6603.635288000001,9235.0,64,26
ObsoleteLayoutParam,15,15,6601.943273500001,9245.0,6610.518478499999,9236.0,64,26
ObsoleteLayoutParam,15,15,6624.770725500002,9257.0,6656.506450000001,9238.0,64,26
ObsoleteLayoutParam,15,15,6630.8643329999995,9331.0,6673.013346500002,9238.0,64,26
ObsoleteLayoutParam,15,15,6645.322559500002,9335.0,6675.702159000001,9241.0,64,26
ObsoleteLayoutParam,15,15,6652.850385000001,9336.0,6682.585593000001,9243.0,64,26
ObsoleteLayoutParam,15,15,6692.205953999997,9337.0,6707.7248949999985,9288.0,64,26
ObsoleteLayoutParam,15,15,6694.1699195,9337.0,6711.007338,9335.0,64,26
ObsoleteLayoutParam,15,15,6745.0822075000015,9339.0,6740.722900000001,9350.0,64,26
ObsoleteLayoutParam,15,15,6768.765676500001,9387.0,6753.318037000002,9419.0,64,26
ObsoleteLayoutParam,15,15,6811.618509000002,9393.0,6758.436268500003,9437.0,64,26
ObsoleteLayoutParam,15,15,7007.636578,9441.0,6860.738933000001,9537.0,64,26
ObsoleteLayoutParam,15,15,7910.0760059999975,10546.0,7925.296921999998,10695.0,64,26
ObsoleteLayoutParam,15,15,7945.121645999997,10650.0,7986.792785000003,10743.0,64,26
ObsoleteLayoutParam,15,15,7970.522264000002,10740.0,7993.440646000001,10746.0,64,26
ObsoleteLayoutParam,15,15,7991.859361499998,10748.0,8012.586644999999,10746.0,64,26
ObsoleteLayoutParam,15,15,8041.3582215,10749.0,8045.719803000001,10756.0,64,26
ObsoleteLayoutParam,15,15,8057.846165000001,10783.0,8064.289852999998,10806.0,64,26
ObsoleteLayoutParam,15,15,8071.647154000003,10799.0,8091.834481500001,10842.0,64,26
ObsoleteLayoutParam,15,15,8074.909982499999,10810.0,8106.222165999997,10846.0,64,26
ObsoleteLayoutParam,15,15,8081.235458,10813.0,8139.351504500002,10851.0,64,26
ObsoleteLayoutParam,15,15,8095.684510999999,10844.0,8159.866123999999,10889.0,64,26
ObsoleteLayoutParam,15,15,8164.967669999999,10845.0,8165.225827499997,10890.0,64,26
ObsoleteLayoutParam,15,15,8170.133441999999,10854.0,8174.486507,10925.0,64,26
ObsoleteLayoutParam,15,15,8201.640499000001,10886.0,8182.7734999999975,10934.0,64,26
ObsoleteLayoutParam,15,15,8207.578184999998,10941.0,8194.933775,10937.0,64,26
ObsoleteLayoutParam,15,15,8214.718743,10944.0,8207.4902875,10943.0,64,26
ObsoleteLayoutParam,15,15,8218.888505000003,10948.0,8243.146656999998,10946.0,64,26
ObsoleteLayoutParam,15,15,8225.7763855,10951.0,8244.454455000001,10995.0,64,26
ObsoleteLayoutParam,15,15,8228.757024,10951.0,8259.402807,11005.0,64,26
ObsoleteLayoutParam,15,15,8246.400507999999,10952.0,8284.306195000003,11047.0,64,26
ObsoleteLayoutParam,15,15,8252.912144500007,11042.0,8316.268967999998,11047.0,64,26
ObsoleteLayoutParam,15,15,8326.967029000001,11043.0,8354.749308499997,11049.0,64,26
ObsoleteLayoutParam,15,15,8344.8359465,11048.0,8373.942812000001,11057.0,64,26
ObsoleteLayoutParam,15,15,8352.539276000003,11052.0,8423.686073,11089.0,64,26
ObsoleteLayoutParam,15,15,8367.636984499999,11054.0,8436.085731999996,11093.0,64,26
ObsoleteLayoutParam,15,15,8786.195088999999,11147.0,8590.572433500003,11147.0,64,26
ObsoleteLayoutParam,6,6,5908.691209999997,9835.0,5784.196476499999,9738.0,9,2
ObsoleteLayoutParam,6,6,5911.1816695,9839.0,5849.77282,9783.0,9,2
ObsoleteLayoutParam,6,6,5913.183403499999,9888.0,5941.747616000002,9838.0,9,2
ObsoleteLayoutParam,6,6,6034.298511,9919.0,5979.364848000001,9888.0,9,2
ObsoleteLayoutParam,6,6,6075.888344000001,9940.0,6051.529978999999,9933.0,9,2
ObsoleteLayoutParam,6,6,6109.274908999997,10034.0,6102.5265389999995,9933.0,9,2
ObsoleteLayoutParam,6,6,6263.8199749999985,10035.0,6140.8556180000005,9945.0,9,2
ObsoleteLayoutParam,6,6,6298.494741999998,10036.0,6157.8979715,10131.0,9,2
ObsoleteLayoutParam,6,6,6298.812833,10036.0,6178.195796499998,10137.0,9,2
ObsoleteLayoutParam,6,6,7703.654012000001,10039.0,6179.898200000003,10189.0,9,2
ObsoleteLayoutParam,6,6,7784.857441999999,10041.0,6224.131702500002,10642.0,9,2
ObsoleteLayoutParam,6,6,7801.734037500002,10042.0,6282.6274355000005,10644.0,9,2
ObsoleteLayoutParam,6,6,7837.656379,10043.0,6310.728858000001,10729.0,9,2
ObsoleteLayoutParam,6,6,7868.885883500003,10047.0,6431.2385585,10730.0,9,2
ObsoleteLayoutParam,6,6,7943.805966499998,10135.0,7859.7958805,10791.0,9,2
ObsoleteLayoutParam,6,6,7976.900207500002,10740.0,7871.769606499999,10801.0,9,2
ObsoleteLayoutParam,6,6,7978.970923000001,10740.0,7873.529114499999,10805.0,9,2
ObsoleteLayoutParam,6,6,8008.313040499999,10834.0,7904.836790500002,10840.0,9,2
ObsoleteLayoutParam,6,6,8039.030105,10841.0,8006.2598659999985,10842.0,9,2
ObsoleteLayoutParam,6,6,8084.572967500001,10942.0,8090.567779000001,10944.0,9,2
ObsoleteLayoutParam,6,6,8095.392519499999,10945.0,8091.391679500001,10946.0,9,2
ObsoleteLayoutParam,6,6,8166.5757509999985,11000.0,8183.239114500001,10949.0,9,2
ObsoleteLayoutParam,6,6,8179.495826,11003.0,8242.946404999999,11047.0,9,2
ObsoleteLayoutParam,6,6,8664.791373,11023.0,8284.414165,11102.0,9,2
ObsoleteLayoutParam,6,6,8730.645735500004,11243.0,8401.876565500004,11246.0,9,2
ObsoleteLayoutParam,6,6,6480.0619015,9789.0,6426.4598700000015,9841.0,9,2
ObsoleteLayoutParam,6,6,6506.062902500001,9795.0,6454.897521499998,10089.0,9,2
ObsoleteLayoutParam,6,6,6519.013348,9835.0,6492.354178000001,10144.0,9,2
ObsoleteLayoutParam,6,6,6564.320744499999,9835.0,6517.223624000001,10480.0,9,2
ObsoleteLayoutParam,6,6,6572.897483499998,9839.0,6566.574346000003,10538.0,9,2
ObsoleteLayoutParam,6,6,6631.928982999999,9846.0,6591.895438499999,10641.0,9,2
ObsoleteLayoutParam,6,6,6669.551536500001,9934.0,6610.982007500001,10644.0,9,2
ObsoleteLayoutParam,6,6,6708.819887000001,9934.0,6612.171262,10646.0,9,2
ObsoleteLayoutParam,6,6,6712.836807,9987.0,6641.6703050000015,10697.0,9,2
ObsoleteLayoutParam,6,6,6768.909366999999,10035.0,6649.1987985,10702.0,9,2
ObsoleteLayoutParam,6,6,6828.984813499999,10038.0,6661.129408,10721.0,9,2
ObsoleteLayoutParam,6,6,6902.9761734999975,10189.0,6669.271537,10742.0,9,2
ObsoleteLayoutParam,6,6,7028.493471999999,10634.0,6723.351159999998,10743.0,9,2
ObsoleteLayoutParam,6,6,8459.3949005,10642.0,6723.4011249999985,10752.0,9,2
ObsoleteLayoutParam,6,6,8485.807405499998,10739.0,6731.053224499999,10782.0,9,2
ObsoleteLayoutParam,6,6,8593.044892500002,10745.0,6733.544326000001,10823.0,9,2
ObsoleteLayoutParam,6,6,8648.039211500001,10789.0,6800.457098499996,10840.0,9,2
ObsoleteLayoutParam,6,6,8733.882780000004,10829.0,6815.5200705,10843.0,9,2
ObsoleteLayoutParam,6,6,8761.2541615,10830.0,6889.454653000001,10859.0,9,2
ObsoleteLayoutParam,6,6,8813.804257,10841.0,6917.4606525,10893.0,9,2
ObsoleteLayoutParam,6,6,8842.295032,10848.0,6952.5784779999985,10897.0,9,2
ObsoleteLayoutParam,6,6,8904.3436015,10890.0,6974.229457500001,10936.0,9,2
ObsoleteLayoutParam,6,6,8973.393102999999,10995.0,8672.754871500001,10938.0,9,2
ObsoleteLayoutParam,6,6,9449.156574499999,10999.0,9257.925467999998,11042.0,9,2
ObsoleteLayoutParam,6,6,11166.460232000001,11144.0,11533.467460499993,11049.0,9,2
ObsoleteLayoutParam,6,6,6114.7374485,8979.0,6205.439657000001,8134.0,49,20
ObsoleteLayoutParam,6,6,6132.548908000001,8987.0,6228.8832895,8145.0,49,20
ObsoleteLayoutParam,6,6,6132.889132499998,9020.0,6248.683391000001,8227.0,49,20
ObsoleteLayoutParam,6,6,6164.479297,9039.0,6276.359297999998,8279.0,49,20
ObsoleteLayoutParam,6,6,6181.709787999999,9084.0,6291.045311499999,8332.0,49,20
ObsoleteLayoutParam,6,6,6199.889263000002,9085.0,6295.7441100000015,8337.0,49,20
ObsoleteLayoutParam,6,6,6247.932010499998,9123.0,6303.5918754999975,8406.0,49,20
ObsoleteLayoutParam,6,6,6273.1690954999995,9131.0,6309.880827500001,8417.0,49,20
ObsoleteLayoutParam,6,6,6281.433458999998,9133.0,6368.8476745,8438.0,49,20
ObsoleteLayoutParam,6,6,6295.3081230000025,9135.0,6394.421722500001,8522.0,49,20
ObsoleteLayoutParam,6,6,6297.310876,9139.0,6443.945669500002,8631.0,49,20
ObsoleteLayoutParam,6,6,6304.315094999999,9141.0,6457.869918000003,8935.0,49,20
ObsoleteLayoutParam,6,6,6324.822428500001,9186.0,6639.997053000001,9032.0,49,20
